VID,SPEED,ACCEL,XWay,Lane,Dir,Seg,Pos,ts,te
404,6,-0.001,0,1,1,65,345722,10223000,10223001
404,1,-0.005,0,1,1,65,345721,10224000,10224001
404,6,0.005,0,1,1,65,345713,10225000,10225001
404,5,-0.001,0,1,1,65,345707,10226000,10226001
404,6,0.001,0,1,1,65,345698,10227000,10227001
404,11,0.005,0,1,1,65,345682,10228000,10228001
404,3,-0.008,0,1,1,65,345678,10229000,10229001
404,5,0.002,0,1,1,65,345672,10230000,10230001
404,8,0.003,0,1,1,65,345660,10231000,10231001
404,3,-0.005,0,1,1,65,345656,10232000,10232001
404,2,-0.001,0,1,1,65,345653,10233000,10233001
404,5,0.003,0,1,1,65,345646,10234000,10234001
404,5,0.0,0,1,1,65,345639,10235000,10235001
404,3,-0.002,0,1,1,65,345636,10236000,10236001
404,3,0.0,0,1,1,65,345631,10237000,10237001
404,4,0.001,0,1,1,65,345626,10238000,10238001
404,4,0.0,0,1,1,65,345622,10239000,10239001
404,9,0.005,0,1,1,65,345608,10240000,10240001
404,4,-0.005,0,1,1,65,345602,10241000,10241001
404,3,-0.001,0,1,1,65,345598,10242000,10242001
404,3,0.0,0,1,1,65,345593,10243000,10243001
404,3,0.0,0,1,1,65,345589,10244000,10244001
404,3,0.0,0,1,1,65,345585,10245000,10245001
404,8,0.005,0,1,1,65,345573,10246000,10246001
404,7,-0.001,0,1,1,65,345564,10247000,10247001
404,1,-0.006,0,1,1,65,345563,10248000,10248001
404,3,0.002,0,1,1,65,345560,10249000,10249001
404,6,0.003,0,1,1,65,345551,10250000,10250001
404,5,-0.001,0,1,1,65,345544,10251000,10251001
404,4,-0.001,0,1,1,65,345538,10252000,10252001
404,4,0.0,0,1,1,65,345533,10253000,10253001
404,11,0.007,0,1,1,65,345518,10254000,10254001
404,3,-0.008,0,1,1,65,345515,10255000,10255001
404,2,-0.001,0,1,1,65,345512,10256000,10256001
404,4,0.002,0,1,1,65,345505,10257000,10257001
404,3,-0.001,0,1,1,65,345501,10258000,10258001
404,5,0.002,0,1,1,65,345494,10259000,10259001
404,8,0.003,0,1,1,65,345483,10260000,10260001
404,6,-0.002,0,1,1,65,345474,10261000,10261001
404,4,-0.002,0,1,1,65,345469,10262000,10262001
404,10,0.006,0,1,1,65,345455,10263000,10263001
404,2,-0.008,0,1,1,65,345452,10264000,10264001
404,9,0.007,0,1,1,65,345439,10265000,10265001
404,7,-0.002,0,1,1,65,345430,10266000,10266001
404,3,-0.004,0,1,1,65,345427,10267000,10267001
404,8,0.005,0,1,1,65,345415,10268000,10268001
404,4,-0.004,0,1,1,65,345410,10269000,10269001
404,8,0.004,0,1,1,65,345398,10270000,10270001
404,3,-0.005,0,1,1,65,345393,10271000,10271001
404,10,0.007,0,1,1,65,345379,10272000,10272001
404,11,0.001,0,1,1,65,345363,10273000,10273001
404,3,-0.008,0,1,1,65,345360,10274000,10274001
404,4,0.001,0,1,1,65,345354,10275000,10275001
404,11,0.007,0,1,1,65,345339,10276000,10276001
404,7,-0.004,0,1,1,65,345331,10277000,10277001
404,1,-0.006,0,1,1,65,345331,10278000,10278001
404,1,0.0,0,1,1,65,345329,10279000,10279001
404,5,0.004,0,1,1,65,345321,10280000,10280001
404,8,0.003,0,1,1,65,345309,10281000,10281001
404,1,-0.007,0,1,1,65,345308,10282000,10282001
404,6,0.005,0,1,1,65,345299,10283000,10283001
404,12,0.006,0,1,1,65,345282,10284000,10284001
404,3,-0.009,0,1,1,65,345279,10285000,10285001
404,2,-0.001,0,1,1,65,345277,10286000,10286001
404,3,0.001,0,1,1,65,345273,10287000,10287001
404,5,0.002,0,1,1,65,345266,10288000,10288001
404,10,0.005,0,1,1,65,345252,10289000,10289001
404,1,-0.009,0,1,1,65,345251,10290000,10290001
404,3,0.002,0,1,1,65,345246,10291000,10291001
404,9,0.006,0,1,1,65,345233,10292000,10292001
404,11,0.002,0,1,1,65,345217,10293000,10293001
404,4,-0.007,0,1,1,65,345211,10294000,10294001
404,1,-0.003,0,1,1,65,345210,10295000,10295001
404,3,0.002,0,1,1,65,345206,10296000,10296001
404,4,0.001,0,1,1,65,345199,10297000,10297001
404,5,0.001,0,1,1,65,345193,10298000,10298001
404,2,-0.003,0,1,1,65,345190,10299000,10299001
404,5,0.003,0,1,1,65,345184,10300000,10300001
404,10,0.005,0,1,1,65,345169,10301000,10301001
404,5,-0.005,0,1,1,65,345163,10302000,10302001
404,1,-0.004,0,1,1,65,345162,10303000,10303001
404,1,0.0,0,1,1,65,345161,10304000,10304001
404,2,0.001,0,1,1,65,345159,10305000,10305001
404,5,0.003,0,1,1,65,345151,10306000,10306001
404,2,-0.003,0,1,1,65,345148,10307000,10307001
404,3,0.001,0,1,1,65,345144,10308000,10308001
404,9,0.006,0,1,1,65,345131,10309000,10309001
404,6,-0.003,0,1,1,65,345123,10310000,10310001
404,5,-0.001,0,1,1,65,345115,10311000,10311001
404,7,0.002,0,1,1,65,345105,10312000,10312001
404,5,-0.002,0,1,1,65,345098,10313000,10313001
404,5,0.0,0,1,1,65,345090,10314000,10314001
404,6,0.001,0,1,1,65,345082,10315000,10315001
404,2,-0.004,0,1,1,65,345079,10316000,10316001
404,7,0.005,0,1,1,65,345069,10317000,10317001
404,3,-0.004,0,1,1,65,345064,10318000,10318001
404,5,0.002,0,1,1,65,345057,10319000,10319001
404,4,-0.001,0,1,1,65,345051,10320000,10320001
404,3,-0.001,0,1,1,65,345046,10321000,10321001
404,4,0.001,0,1,1,65,345040,10322000,10322001
404,6,0.002,0,1,1,65,345032,10323000,10323001
404,3,-0.003,0,1,1,65,345028,10324000,10324001
404,5,0.002,0,1,1,65,345022,10325000,10325001
404,11,0.006,0,1,1,65,345006,10326000,10326001
404,3,-0.008,0,1,1,65,345003,10327000,10327001
404,7,0.004,0,1,1,65,344993,10328000,10328001
404,7,0.0,0,1,1,65,344982,10329000,10329001
404,5,-0.002,0,1,1,65,344976,10330000,10330001
404,2,-0.003,0,1,1,65,344974,10331000,10331001
404,9,0.007,0,1,1,65,344961,10332000,10332001
404,9,0.0,0,1,1,65,344949,10333000,10333001
404,5,-0.004,0,1,1,65,344941,10334000,10334001
404,4,-0.001,0,1,1,65,344935,10335000,10335001
404,4,0.0,0,1,1,65,344931,10336000,10336001
404,8,0.004,0,1,1,65,344920,10337000,10337001
404,7,-0.001,0,1,1,65,344910,10338000,10338001
404,3,-0.004,0,1,1,65,344905,10339000,10339001
404,8,0.005,0,1,1,65,344894,10340000,10340001
404,7,-0.001,0,1,1,65,344885,10341000,10341001
404,1,-0.006,0,1,1,65,344884,10342000,10342001
404,4,0.003,0,1,1,65,344879,10343000,10343001
404,7,0.003,0,1,1,65,344869,10344000,10344001
404,1,-0.006,0,1,1,65,344867,10345000,10345001
404,1,0.0,0,1,1,65,344866,10346000,10346001
404,1,0.0,0,1,1,65,344864,10347000,10347001
404,3,0.002,0,1,1,65,344861,10348000,10348001
404,4,0.001,0,1,1,65,344855,10349000,10349001
404,8,0.004,0,1,1,65,344844,10350000,10350001
404,11,0.003,0,1,1,65,344828,10351000,10351001
404,13,0.002,0,1,1,65,344809,10352000,10352001
404,11,-0.002,0,1,1,65,344793,10353000,10353001
404,7,-0.004,0,1,1,65,344783,10354000,10354001
404,7,0.0,0,1,1,65,344774,10355000,10355001
404,6,-0.001,0,1,1,65,344765,10356000,10356001
404,4,-0.002,0,1,1,65,344760,10357000,10357001
404,11,0.007,0,1,1,65,344744,10358000,10358001
404,6,-0.005,0,1,1,65,344736,10359000,10359001
404,8,0.002,0,1,1,65,344725,10360000,10360001
404,11,0.003,0,1,1,65,344709,10361000,10361001
404,2,-0.009,0,1,1,65,344707,10362000,10362001
404,8,0.006,0,1,1,65,344695,10363000,10363001
404,6,-0.002,0,1,1,65,344687,10364000,10364001
404,7,0.001,0,1,1,65,344677,10365000,10365001
404,6,-0.001,0,1,1,65,344669,10366000,10366001
404,3,-0.003,0,1,1,65,344665,10367000,10367001
404,6,0.003,0,1,1,65,344656,10368000,10368001
404,8,0.002,0,1,1,65,344645,10369000,10369001
404,7,-0.001,0,1,1,65,344635,10370000,10370001
404,2,-0.005,0,1,1,65,344633,10371000,10371001
404,8,0.006,0,1,1,65,344621,10372000,10372001
404,7,-0.001,0,1,1,65,344610,10373000,10373001
404,7,0.0,0,1,1,65,344600,10374000,10374001
404,3,-0.004,0,1,1,65,344596,10375000,10375001
404,10,0.007,0,1,1,65,344582,10376000,10376001
404,4,-0.006,0,1,1,65,344577,10377000,10377001
404,6,0.002,0,1,1,65,344569,10378000,10378001
404,8,0.002,0,1,1,65,344558,10379000,10379001
404,6,-0.002,0,1,1,65,344550,10380000,10380001
404,6,0.0,0,1,1,65,344540,10381000,10381001
404,6,0.0,0,1,1,65,344532,10382000,10382001
404,7,0.001,0,1,1,65,344522,10383000,10383001
404,3,-0.004,0,1,1,65,344519,10384000,10384001
404,5,0.002,0,1,1,65,344512,10385000,10385001
404,8,0.003,0,1,1,65,344500,10386000,10386001
404,6,-0.002,0,1,1,65,344491,10387000,10387001
404,4,-0.002,0,1,1,65,344487,10388000,10388001
404,7,0.003,0,1,1,65,344477,10389000,10389001
404,5,-0.002,0,1,1,65,344470,10390000,10390001
404,8,0.003,0,1,1,65,344459,10391000,10391001
404,3,-0.005,0,1,1,65,344454,10392000,10392001
404,8,0.005,0,1,1,65,344444,10393000,10393001
404,7,-0.001,0,1,1,65,344435,10394000,10394001
404,9,0.002,0,1,1,65,344422,10395000,10395001
404,13,0.004,0,1,1,65,344402,10396000,10396001
404,9,-0.004,0,1,1,65,344390,10397000,10397001
404,6,-0.003,0,1,1,65,344381,10398000,10398001
404,8,0.002,0,1,1,65,344370,10399000,10399001
404,6,-0.002,0,1,1,65,344361,10400000,10400001
404,10,0.004,0,1,1,65,344346,10401000,10401001
404,3,-0.007,0,1,1,65,344343,10402000,10402001
404,8,0.005,0,1,1,65,344332,10403000,10403001
404,8,0.0,0,1,1,65,344320,10404000,10404001
404,8,0.0,0,1,1,65,344309,10405000,10405001
404,8,0.0,0,1,1,65,344297,10406000,10406001
404,8,0.0,0,1,1,65,344285,10407000,10407001
404,7,-0.001,0,1,1,65,344275,10408000,10408001
404,6,-0.001,0,1,1,65,344266,10409000,10409001
404,5,-0.001,0,1,1,65,344258,10410000,10410001
404,10,0.005,0,1,1,65,344244,10411000,10411001
404,14,0.004,0,1,1,65,344224,10412000,10412001
404,7,-0.007,0,1,1,65,344213,10413000,10413001
404,5,-0.002,0,1,1,65,344206,10414000,10414001
404,4,-0.001,0,1,1,65,344200,10415000,10415001
404,9,0.005,0,1,1,65,344188,10416000,10416001
404,11,0.002,0,1,1,65,344171,10417000,10417001
404,7,-0.004,0,1,1,65,344161,10418000,10418001
404,6,-0.001,0,1,1,65,344152,10419000,10419001
404,2,-0.004,0,1,1,65,344150,10420000,10420001
404,9,0.007,0,1,1,65,344136,10421000,10421001
404,4,-0.005,0,1,1,65,344132,10422000,10422001
404,4,0.0,0,1,1,65,344126,10423000,10423001
404,9,0.005,0,1,1,65,344113,10424000,10424001
404,9,0.0,0,1,1,65,344100,10425000,10425001
404,7,-0.002,0,1,1,65,344090,10426000,10426001
404,8,0.001,0,1,1,65,344079,10427000,10427001
404,4,-0.004,0,1,1,65,344073,10428000,10428001
404,5,0.001,0,1,1,65,344066,10429000,10429001
404,2,-0.003,0,1,1,65,344063,10430000,10430001
404,7,0.005,0,1,1,65,344054,10431000,10431001
404,10,0.003,0,1,1,65,344040,10432000,10432001
404,2,-0.008,0,1,1,65,344037,10433000,10433001
404,4,0.002,0,1,1,65,344032,10434000,10434001
404,6,0.002,0,1,1,65,344023,10435000,10435001
404,7,0.001,0,1,1,65,344013,10436000,10436001
404,2,-0.005,0,1,1,65,344010,10437000,10437001
404,8,0.006,0,1,1,65,343998,10438000,10438001
404,6,-0.002,0,1,1,65,343990,10439000,10439001
404,3,-0.003,0,1,1,65,343985,10440000,10440001
404,3,0.0,0,1,1,65,343980,10441000,10441001
404,4,0.001,0,1,1,65,343975,10442000,10442001
404,7,0.003,0,1,1,65,343964,10443000,10443001
404,10,0.003,0,1,1,65,343951,10444000,10444001
404,2,-0.008,0,1,1,65,343949,10445000,10445001
404,9,0.007,0,1,1,65,343936,10446000,10446001
404,4,-0.005,0,1,1,65,343930,10447000,10447001
404,2,-0.002,0,1,1,65,343928,10448000,10448001
404,5,0.003,0,1,1,65,343921,10449000,10449001
404,10,0.005,0,1,1,65,343906,10450000,10450001
404,3,-0.007,0,1,1,65,343902,10451000,10451001
404,3,0.0,0,1,1,65,343898,10452000,10452001
404,8,0.005,0,1,1,65,343886,10453000,10453001
404,7,-0.001,0,1,1,65,343876,10454000,10454001
404,1,-0.006,0,1,1,65,343875,10455000,10455001
404,2,0.001,0,1,1,65,343872,10456000,10456001
404,7,0.005,0,1,1,65,343862,10457000,10457001
404,5,-0.002,0,1,1,65,343857,10458000,10458001
404,2,-0.003,0,1,1,65,343854,10459000,10459001
404,4,0.002,0,1,1,65,343848,10460000,10460001
404,7,0.003,0,1,1,65,343839,10461000,10461001
404,5,-0.002,0,1,1,65,343832,10462000,10462001
404,2,-0.003,0,1,1,65,343830,10463000,10463001
404,5,0.003,0,1,1,65,343823,10464000,10464001
404,11,0.006,0,1,1,65,343806,10465000,10465001
404,9,-0.002,0,1,1,65,343794,10466000,10466001
404,8,-0.001,0,1,1,65,343783,10467000,10467001
404,6,-0.002,0,1,1,65,343774,10468000,10468001
404,7,0.001,0,1,1,65,343764,10469000,10469001
404,8,0.001,0,1,1,65,343753,10470000,10470001
404,4,-0.004,0,1,1,65,343747,10471000,10471001
404,10,0.006,0,1,1,65,343731,10472000,10472001
404,8,-0.002,0,1,1,65,343720,10473000,10473001
404,8,0.0,0,1,1,65,343708,10474000,10474001
404,13,0.005,0,1,1,65,343689,10475000,10475001
404,5,-0.008,0,1,1,65,343683,10476000,10476001
404,3,-0.002,0,1,1,65,343678,10477000,10477001
404,7,0.004,0,1,1,65,343669,10478000,10478001
404,8,0.001,0,1,1,65,343657,10479000,10479001
404,6,-0.002,0,1,1,65,343649,10480000,10480001
404,6,0.0,0,1,1,65,343640,10481000,10481001
404,6,0.0,0,1,1,65,343632,10482000,10482001
404,6,0.0,0,1,1,65,343624,10483000,10483001
404,2,-0.004,0,1,1,65,343622,10484000,10484001
404,6,0.004,0,1,1,65,343613,10485000,10485001
404,4,-0.002,0,1,1,65,343606,10486000,10486001
404,4,0.0,0,1,1,65,343602,10487000,10487001
404,5,0.001,0,1,1,65,343595,10488000,10488001
404,10,0.005,0,1,1,65,343580,10489000,10489001
404,2,-0.008,0,1,1,65,343579,10490000,10490001
404,2,0.0,0,1,1,65,343576,10491000,10491001
404,3,0.001,0,1,1,65,343573,10492000,10492001
404,3,0.0,0,1,1,65,343569,10493000,10493001
404,4,0.001,0,1,1,65,343563,10494000,10494001
404,10,0.006,0,1,1,65,343549,10495000,10495001
404,4,-0.006,0,1,1,65,343544,10496000,10496001
404,3,-0.001,0,1,1,65,343540,10497000,10497001
404,4,0.001,0,1,1,65,343533,10498000,10498001
404,4,0.0,0,1,1,65,343528,10499000,10499001
404,2,-0.002,0,1,1,65,343525,10500000,10500001
404,8,0.006,0,1,1,65,343513,10501000,10501001
404,9,0.001,0,1,1,65,343501,10502000,10502001
404,1,-0.008,0,1,1,65,343499,10503000,10503001
404,2,0.001,0,1,1,65,343496,10504000,10504001
404,3,0.001,0,1,1,65,343491,10505000,10505001
404,9,0.006,0,1,1,65,343479,10506000,10506001
404,8,-0.001,0,1,1,65,343469,10507000,10507001
404,1,-0.007,0,1,1,65,343469,10508000,10508001
404,3,0.002,0,1,1,65,343464,10509000,10509001
404,8,0.005,0,1,1,65,343452,10510000,10510001
404,7,-0.001,0,1,1,65,343442,10511000,10511001
404,1,-0.006,0,1,1,65,343441,10512000,10512001
404,2,0.001,0,1,1,65,343438,10513000,10513001
404,4,0.002,0,1,1,65,343434,10514000,10514001
404,11,0.007,0,1,1,65,343418,10515000,10515001
404,6,-0.005,0,1,1,65,343411,10516000,10516001
404,1,-0.005,0,1,1,65,343409,10517000,10517001
404,2,0.001,0,1,1,65,343406,10518000,10518001
404,7,0.005,0,1,1,65,343395,10519000,10519001
404,6,-0.001,0,1,1,65,343386,10520000,10520001
404,6,0.0,0,1,1,65,343377,10521000,10521001
404,3,-0.003,0,1,1,65,343373,10522000,10522001
404,11,0.008,0,1,1,65,343357,10523000,10523001
404,4,-0.007,0,1,1,65,343354,10524000,10524001
404,1,-0.003,0,1,1,65,343352,10525000,10525001
404,5,0.004,0,1,1,65,343345,10526000,10526001
404,8,0.003,0,1,1,65,343333,10527000,10527001
404,6,-0.002,0,1,1,65,343325,10528000,10528001
404,2,-0.004,0,1,1,65,343323,10529000,10529001
404,8,0.006,0,1,1,65,343312,10530000,10530001
404,9,0.001,0,1,1,65,343298,10531000,10531001
404,5,-0.004,0,1,1,65,343292,10532000,10532001
404,6,0.001,0,1,1,65,343284,10533000,10533001
404,6,0.0,0,1,1,65,343275,10534000,10534001
404,6,0.0,0,1,1,65,343266,10535000,10535001
404,2,-0.004,0,1,1,65,343264,10536000,10536001
404,0,-0.002,0,1,1,65,343264,10537000,10537001
404,4,0.004,0,1,1,65,343259,10538000,10538001
404,11,0.007,0,1,1,65,343243,10539000,10539001
404,5,-0.006,0,1,1,65,343237,10540000,10540001
404,2,-0.003,0,1,1,65,343234,10541000,10541001
404,4,0.002,0,1,1,65,343227,10542000,10542001
404,2,-0.002,0,1,1,65,343225,10543000,10543001
404,7,0.005,0,1,1,65,343215,10544000,10544001
404,10,0.003,0,1,1,65,343201,10545000,10545001
404,3,-0.007,0,1,1,64,343196,10546000,10546001
404,7,0.004,0,1,1,64,343187,10547000,10547001
404,1,-0.006,0,1,1,64,343186,10548000,10548001
404,5,0.004,0,1,1,64,343179,10549000,10549001
404,11,0.006,0,1,1,64,343163,10550000,10550001
404,5,-0.006,0,1,1,64,343157,10551000,10551001
404,6,0.001,0,1,1,64,343150,10552000,10552001
404,8,0.002,0,1,1,64,343138,10553000,10553001
404,2,-0.006,0,1,1,64,343136,10554000,10554001
404,3,0.001,0,1,1,64,343132,10555000,10555001
404,6,0.003,0,1,1,64,343122,10556000,10556001
404,6,0.0,0,1,1,64,343114,10557000,10557001
404,4,-0.002,0,1,1,64,343108,10558000,10558001
404,3,-0.001,0,1,1,64,343103,10559000,10559001
404,3,0.0,0,1,1,64,343098,10560000,10560001
404,3,0.0,0,1,1,64,343094,10561000,10561001
404,0,-0.003,0,1,1,64,343094,10562000,10562001
404,2,0.002,0,1,1,64,343092,10563000,10563001
404,8,0.006,0,1,1,64,343081,10564000,10564001
404,6,-0.002,0,1,1,64,343073,10565000,10565001
404,4,-0.002,0,1,1,64,343067,10566000,10566001
404,2,-0.002,0,1,1,64,343064,10567000,10567001
404,7,0.005,0,1,1,64,343053,10568000,10568001
404,5,-0.002,0,1,1,64,343047,10569000,10569001
404,8,0.003,0,1,1,64,343035,10570000,10570001
404,7,-0.001,0,1,1,64,343025,10571000,10571001
404,7,0.0,0,1,1,64,343015,10572000,10572001
404,1,-0.006,0,1,1,64,343014,10573000,10573001
404,7,0.006,0,1,1,64,343004,10574000,10574001
404,13,0.006,0,1,1,64,342986,10575000,10575001
404,12,-0.001,0,1,1,64,342968,10576000,10576001
404,9,-0.003,0,1,1,64,342955,10577000,10577001
404,10,0.001,0,1,1,64,342941,10578000,10578001
404,8,-0.002,0,1,1,64,342930,10579000,10579001
404,10,0.002,0,1,1,64,342915,10580000,10580001
404,9,-0.001,0,1,1,64,342902,10581000,10581001
404,7,-0.002,0,1,1,64,342892,10582000,10582001
404,5,-0.002,0,1,1,64,342884,10583000,10583001
404,6,0.001,0,1,1,64,342875,10584000,10584001
404,7,0.001,0,1,1,64,342864,10585000,10585001
404,4,-0.003,0,1,1,64,342859,10586000,10586001
404,7,0.003,0,1,1,64,342848,10587000,10587001
404,5,-0.002,0,1,1,64,342841,10588000,10588001
404,4,-0.001,0,1,1,64,342837,10589000,10589001
404,1,-0.003,0,1,1,64,342836,10590000,10590001
404,6,0.005,0,1,1,64,342828,10591000,10591001
404,11,0.005,0,1,1,64,342813,10592000,10592001
404,8,-0.003,0,1,1,64,342802,10593000,10593001
404,6,-0.002,0,1,1,64,342794,10594000,10594001
404,1,-0.005,0,1,1,64,342793,10595000,10595001
404,5,0.004,0,1,1,64,342785,10596000,10596001
404,4,-0.001,0,1,1,64,342780,10597000,10597001
404,5,0.001,0,1,1,64,342773,10598000,10598001
404,5,0.0,0,1,1,64,342765,10599000,10599001
404,5,0.0,0,1,1,64,342759,10600000,10600001
404,9,0.004,0,1,1,64,342745,10601000,10601001
404,12,0.003,0,1,1,64,342728,10602000,10602001
404,1,-0.011,0,1,1,64,342727,10603000,10603001
404,2,0.001,0,1,1,64,342725,10604000,10604001
404,2,0.0,0,1,1,64,342722,10605000,10605001
404,4,0.002,0,1,1,64,342717,10606000,10606001
404,6,0.002,0,1,1,64,342708,10607000,10607001
404,5,-0.001,0,1,1,64,342701,10608000,10608001
404,6,0.001,0,1,1,64,342693,10609000,10609001
404,4,-0.002,0,1,1,64,342687,10610000,10610001
404,11,0.007,0,1,1,64,342671,10611000,10611001
404,6,-0.005,0,1,1,64,342661,10612000,10612001
404,6,0.0,0,1,1,64,342653,10613000,10613001
404,4,-0.002,0,1,1,64,342647,10614000,10614001
404,7,0.003,0,1,1,64,342637,10615000,10615001
404,7,0.0,0,1,1,64,342628,10616000,10616001
404,5,-0.002,0,1,1,64,342622,10617000,10617001
404,11,0.006,0,1,1,64,342606,10618000,10618001
404,3,-0.008,0,1,1,64,342602,10619000,10619001
404,8,0.005,0,1,1,64,342590,10620000,10620001
404,10,0.002,0,1,1,64,342576,10621000,10621001
404,7,-0.003,0,1,1,64,342565,10622000,10622001
404,2,-0.005,0,1,1,64,342563,10623000,10623001
404,5,0.003,0,1,1,64,342557,10624000,10624001
404,9,0.004,0,1,1,64,342544,10625000,10625001
404,6,-0.003,0,1,1,64,342535,10626000,10626001
404,8,0.002,0,1,1,64,342523,10627000,10627001
404,7,-0.001,0,1,1,64,342512,10628000,10628001
404,6,-0.001,0,1,1,64,342503,10629000,10629001
404,5,-0.001,0,1,1,64,342497,10630000,10630001
404,5,0.0,0,1,1,64,342491,10631000,10631001
404,12,0.007,0,1,1,64,342473,10632000,10632001
404,11,-0.001,0,1,1,64,342458,10633000,10633001
404,6,-0.005,0,1,1,64,342450,10634000,10634001
404,6,0.0,0,1,1,64,342442,10635000,10635001
404,11,0.005,0,1,1,64,342426,10636000,10636001
404,6,-0.005,0,1,1,64,342417,10637000,10637001
404,5,-0.001,0,1,1,64,342410,10638000,10638001
404,7,0.002,0,1,1,64,342400,10639000,10639001
404,5,-0.002,0,1,1,64,342394,10640000,10640001
404,1,-0.004,0,1,1,64,342392,10641000,10641001
404,5,0.004,0,1,1,64,342386,10642000,10642001
404,8,0.003,0,1,1,64,342375,10643000,10643001
404,1,-0.007,0,1,1,64,342375,10644000,10644001
404,1,0.0,0,1,1,64,342373,10645000,10645001
404,7,0.006,0,1,1,64,342363,10646000,10646001
404,10,0.003,0,1,1,64,342350,10647000,10647001
404,2,-0.008,0,1,1,64,342347,10648000,10648001
404,6,0.004,0,1,1,64,342338,10649000,10649001
404,3,-0.003,0,1,1,64,342334,10650000,10650001
404,11,0.008,0,1,1,64,342319,10651000,10651001
404,5,-0.006,0,1,1,64,342313,10652000,10652001
404,2,-0.003,0,1,1,64,342311,10653000,10653001
404,7,0.005,0,1,1,64,342301,10654000,10654001
404,5,-0.002,0,1,1,64,342295,10655000,10655001
404,6,0.001,0,1,1,64,342287,10656000,10656001
404,10,0.004,0,1,1,64,342272,10657000,10657001
404,3,-0.007,0,1,1,64,342267,10658000,10658001
404,4,0.001,0,1,1,64,342260,10659000,10659001
404,6,0.002,0,1,1,64,342252,10660000,10660001
404,6,0.0,0,1,1,64,342244,10661000,10661001
404,4,-0.002,0,1,1,64,342238,10662000,10662001
404,2,-0.002,0,1,1,64,342235,10663000,10663001
404,6,0.004,0,1,1,64,342228,10664000,10664001
404,7,0.001,0,1,1,64,342219,10665000,10665001
404,4,-0.003,0,1,1,64,342213,10666000,10666001
404,11,0.007,0,1,1,64,342198,10667000,10667001
404,4,-0.007,0,1,1,64,342192,10668000,10668001
404,2,-0.002,0,1,1,64,342189,10669000,10669001
404,7,0.005,0,1,1,64,342179,10670000,10670001
404,9,0.002,0,1,1,64,342166,10671000,10671001
404,3,-0.006,0,1,1,64,342162,10672000,10672001
404,2,-0.001,0,1,1,64,342160,10673000,10673001
404,8,0.006,0,1,1,64,342149,10674000,10674001
404,4,-0.004,0,1,1,64,342144,10675000,10675001
404,5,0.001,0,1,1,64,342138,10676000,10676001
404,9,0.004,0,1,1,64,342124,10677000,10677001
404,4,-0.005,0,1,1,64,342120,10678000,10678001
404,0,-0.004,0,1,1,64,342119,10679000,10679001
404,3,0.003,0,1,1,64,342116,10680000,10680001
404,9,0.006,0,1,1,64,342103,10681000,10681001
404,8,-0.001,0,1,1,64,342092,10682000,10682001
404,7,-0.001,0,1,1,64,342082,10683000,10683001
404,5,-0.002,0,1,1,64,342074,10684000,10684001
404,7,0.002,0,1,1,64,342064,10685000,10685001
404,6,-0.001,0,1,1,64,342055,10686000,10686001
404,6,0.0,0,1,1,64,342047,10687000,10687001
404,12,0.006,0,1,1,64,342029,10688000,10688001
404,6,-0.006,0,1,1,64,342020,10689000,10689001
404,6,0.0,0,1,1,64,342012,10690000,10690001
404,5,-0.001,0,1,1,64,342004,10691000,10691001
404,3,-0.002,0,1,1,64,342000,10692000,10692001
404,8,0.005,0,1,1,64,341989,10693000,10693001
404,6,-0.002,0,1,1,64,341980,10694000,10694001
404,7,0.001,0,1,1,64,341969,10695000,10695001
404,7,0.0,0,1,1,64,341959,10696000,10696001
404,4,-0.003,0,1,1,64,341955,10697000,10697001
404,3,-0.001,0,1,1,64,341952,10698000,10698001
404,6,0.003,0,1,1,64,341943,10699000,10699001
404,1,-0.005,0,1,1,64,341941,10700000,10700001
404,8,0.007,0,1,1,64,341929,10701000,10701001
404,4,-0.004,0,1,1,64,341925,10702000,10702001
404,1,-0.003,0,1,1,64,341924,10703000,10703001
404,1,0.0,0,1,1,64,341922,10704000,10704001
404,2,0.001,0,1,1,64,341919,10705000,10705001
404,2,0.0,0,1,1,64,341917,10706000,10706001
404,3,0.001,0,1,1,64,341912,10707000,10707001
404,6,0.003,0,1,1,64,341903,10708000,10708001
404,3,-0.003,0,1,1,64,341898,10709000,10709001
404,9,0.006,0,1,1,64,341886,10710000,10710001
404,6,-0.003,0,1,1,64,341878,10711000,10711001
404,1,-0.005,0,1,1,64,341877,10712000,10712001
404,2,0.001,0,1,1,64,341874,10713000,10713001
404,6,0.004,0,1,1,64,341865,10714000,10714001
404,6,0.0,0,1,1,64,341856,10715000,10715001
404,6,0.0,0,1,1,64,341848,10716000,10716001
404,1,-0.005,0,1,1,64,341847,10717000,10717001
404,1,0.0,0,1,1,64,341846,10718000,10718001
404,3,0.002,0,1,1,64,341842,10719000,10719001
404,2,-0.001,0,1,1,64,341840,10720000,10720001
404,7,0.005,0,1,1,64,341831,10721000,10721001
404,11,0.004,0,1,1,64,341815,10722000,10722001
404,5,-0.006,0,1,1,64,341807,10723000,10723001
404,5,0.0,0,1,1,64,341800,10724000,10724001
404,1,-0.004,0,1,1,64,341799,10725000,10725001
404,7,0.006,0,1,1,64,341790,10726000,10726001
404,7,0.0,0,1,1,64,341779,10727000,10727001
404,4,-0.003,0,1,1,64,341773,10728000,10728001
404,4,0.0,0,1,1,64,341767,10729000,10729001
404,3,-0.001,0,1,1,64,341763,10730000,10730001
